date,price,price_pct_change,a_sopr,puell_multiple,exchange_netflow,difficulty_compression_band,mvrv_z_score,nonzero_balance_addresses,%_utxo_in_profit,nvt,nupl,stablecoin_supply,rhodl,cvdd,rpv,balanced_price,investor_capitalization
2018-07-29,8221.44,0.003979801803672078,1.02599877772812,1.10605341282225,854.556443433099,0.098092580990772,1.16747895745543,21585116.0,0.806465888121594,29.206427390236303,0.37483900337289405,,6306.14971642649,2562.70785987344,0.001207327951595,4244.17675866443,79826737820.81366
2018-07-30,8183.56562256,-0.004606781468939891,1.0070520770133,0.8635483310808261,5009.591902423199,0.099342400821133,1.13977558141286,21593784.0,0.7963588963135421,29.014630260750295,0.37153204554232105,,5500.0516959886,2563.56881450729,0.000703344831722,4245.542353500333,79848838035.78525
2018-07-31,7774.87303565,-0.04994065004908599,1.00256904719789,0.9212959761628231,1587.2540748457977,0.10093201416029,0.992562028001675,21591873.0,0.7644500437295111,28.380419046600515,0.338096891214587,,5020.76398745273,2564.31196204931,0.000702025961826,4246.004983865355,79854448573.3117
2018-08-01,7624.90741594,-0.019288497577049202,0.9882036390476351,0.899963483828989,-599.7756053445992,0.10272515606741901,0.9318229844237671,21607961.0,0.754570379163586,27.312762561774395,0.32685379039960105,,4709.93895565608,2564.70460829477,0.000422580549747,4244.280268176964,79820877936.59189
2018-08-02,7567.15160233,-0.007574624904855942,0.9911015335422991,0.9175901768216621,6670.742048117798,0.10462544367309601,0.910999160973862,21603014.0,0.744207464215303,27.583302554807045,0.3207340080062,,4526.71009641752,2565.95207809702,0.0005083703903720001,4242.5883103031565,79792835516.32045
2018-08-03,7436.26183554,-0.017297098521152687,0.9844571712148681,0.972066633702484,6651.739807946098,0.10662124750090501,0.8657663931053831,21633972.0,0.730989532664946,27.042022804464075,0.309404157959821,,4420.95630762139,2566.51070169211,0.0006713003242480001,4239.792319729816,79741489554.05806
2018-08-04,7032.21316739,-0.05433491680173719,0.9564790531515791,1.00502836630761,747.6189328569017,0.10866379690333501,0.7136213228284001,21657175.0,0.703612316852246,26.558137498005205,0.27030234739735703,,4335.16490323532,2567.50493493596,0.000193243372615,4235.022902409808,79658786813.6765
2018-08-05,7064.02626634,0.0045239099260421245,0.9756882481923361,0.881585932259042,3797.545015224099,0.11079626802094601,0.724666096950436,21670612.0,0.706848723359848,25.850767573632325,0.27400810743569803,,3830.41051114803,2567.76867834179,0.00021381999757600002,4232.681502233251,79614526459.49518
2018-08-06,6951.2803658,-0.015960572099969705,0.963431066392709,0.720084749975612,-4639.382940518899,0.11300836057258201,0.6851435240794,21663102.0,0.6993572908897131,25.959684176609713,0.263842786386147,,3651.92964861451,2569.22478314665,0.000322700509973,4226.998251738522,79520978434.46413
2018-08-07,6753.71764839,-0.028421054397690493,0.9815910571020041,0.827916527286604,3020.1393325130994,0.11277216667151901,0.614165944432992,21651240.0,0.681631100057273,26.06383714119808,0.241291300051404,,3420.71213138397,2569.52284460083,0.000256622141836,4224.303130148655,79471154730.19696
2018-08-08,6305.80304475,-0.06632119181748408,0.9526887172668591,0.7948052401169751,-5978.139615761895,0.112603872160715,0.44875423498176203,21670636.0,0.64299903856527,24.182195560755517,0.18921318246333102,,3221.5481868058,2570.37150874242,0.000212434907439,4215.99207782186,79328877729.25745
2018-08-09,6568.02168724,0.041583703237974445,0.9503012405641791,0.747789764431629,-178.5394097085009,0.11251826319301901,0.550953693396093,21660312.0,0.666507042402955,24.15884489966216,0.22285535100133502,,3084.77209005912,2572.5071356255,0.00041293516305600003,4207.37268780332,79189327567.70206
2018-08-10,6184.71178367,-0.0583600240411315,0.980411859044309,0.882367721115602,-1414.8399459162974,0.112497580001801,0.40478920643466204,21662860.0,0.633669711669765,24.060934610187882,0.17509203158979803,,2949.487093901,2574.11798374157,0.000621060255331,4203.904035662933,79134531837.22755
2018-08-11,6289.74605164,0.016982888070440127,0.9580566853665681,0.8220710237738391,-182.91445915740042,0.11451252730191701,0.475883504608526,21657703.0,0.6426793483210881,23.491577297449627,0.189791798599378,,2957.15381607152,2574.77435395915,0.000224831255907,4199.147771085251,79052352354.9915
2018-08-12,6335.06058091,0.007204508560116674,0.9789211929164321,0.763414563890019,-301.5564759020999,0.115233630000918,0.45566670415163,21667300.0,0.644423682564057,24.24126642783733,0.19548292276568202,,2869.01885299832,2574.58716826918,0.00014917639580500002,4197.595483307602,79020377836.20123
2018-08-13,6297.96664043,-0.005855341082574461,0.9901216090315791,0.7420503583875561,3638.097331026598,0.116054052247442,0.44965674574353803,21668125.0,0.6425783607270771,24.484835293402966,0.19107320702747901,,2961.67095855758,2578.66511637163,0.0009109316991440001,4194.777479066842,78992263365.21411
2018-08-14,6199.71276805,-0.015600888030948945,0.94372211454783,0.6441829705680271,5015.269526342599,0.116881755347727,0.423569500535917,21692214.0,0.6388339001248381,23.442486962555854,0.18052768515295903,,3038.6557302796,2580.39319740559,0.00032124253277600003,4184.151817046819,78816542749.0107
2018-08-15,6293.27724365,0.015091743617895004,0.9786885085169251,0.798136015038806,8496.8692791332,0.117715993742249,0.45257824028136906,21720732.0,0.6442965493293961,24.689262958873247,0.19329240240872503,,3073.1961770208,2582.22080434348,0.000699292941288,4180.006435334625,78751721229.46873
2018-08-16,6324.7423257,0.0049997927680285326,0.98888682794384,0.779277334290789,2020.0776358174044,0.118556063162686,0.464909898759752,21743415.0,0.6474494078317851,24.747331787487767,0.198327729905853,,2944.56625014841,2585.33212282179,0.0006501862220590001,4177.63638512894,78725272161.51784
2018-08-17,6580.62933687,0.04045809267679212,1.0067966259397,0.7642704685877311,-8061.156364811504,0.119401298731842,0.559732024378317,21755943.0,0.6825570936991521,25.184933912333417,0.228123826500631,,2934.61665910296,2589.59706710595,0.0008798337784050001,4177.530303274417,78744654154.47794
